epoch,train_loss,val_loss,mean_dice,dice_bg,dice_ncr,dice_ed,dice_et,time,mem_gb
26,0.24830985326017882,0.25016571420270045,0.773181374948304,0.995807903843957,0.7022296733952857,0.8100006499805966,0.8073138014690296,45.83961725234985,14.35955456
27,0.2478221261722816,0.2592859481637542,0.7567626770820705,0.9958729083473618,0.661869764730737,0.7998822943584339,0.8085359721570402,45.869516372680664,14.35955456
28,0.24165572497893023,0.25186385294875585,0.7729186697586163,0.9957110704602422,0.7042158221876299,0.8063309369860469,0.808209250102172,45.96425938606262,14.35955456
29,0.24094731889262394,0.2624649111483548,0.7610697337019316,0.9956371204273121,0.6808053895994719,0.7924663561421472,0.8099374553641757,40.96355605125427,14.35955456
30,0.2380584000634986,0.26108971640870376,0.7603713829885237,0.9955480855864447,0.6774103561293561,0.7944694499711733,0.8092343428650418,46.028099060058594,14.35955456
31,0.23204189136221604,0.2718670263483718,0.7536435069697359,0.9956555414844204,0.6743987307848045,0.7913068806802904,0.7952249094441131,45.61815333366394,14.35955456
32,0.23081621985781836,0.24677619096395131,0.774249224378182,0.9958231545783378,0.7149847854633589,0.8083858876614958,0.7993770000096914,45.80506086349487,14.35955456
33,0.2269546878901688,0.254500309357772,0.7659793668300718,0.9955846167899467,0.6835382525381204,0.8054348616986662,0.808964986253429,40.553934812545776,14.35955456
34,0.22221100239737615,0.2572092917319891,0.7588865100531964,0.9957036569311812,0.666519465881425,0.7993891690228436,0.8107508952553207,45.40958094596863,14.35955456
35,0.22394738356406624,0.25001461562272664,0.7754082287918304,0.9957471908749761,0.7070739003944929,0.8079401270763295,0.8112106589046685,45.61341047286987,14.35955456
36,0.22051593973427205,0.2500501186461062,0.7671070404283635,0.9957143229407233,0.6803685183057914,0.8060844041205741,0.8148681988587251,45.45396876335144,14.35955456
37,0.21627087125907074,0.25253048458614863,0.7689251837295455,0.9957815312050484,0.6850986180675996,0.8117751994648496,0.8099017336561873,41.010276794433594,14.35955456
38,0.21802845013302727,0.24914575629943125,0.7693390616694012,0.9958067165838705,0.6846753830039823,0.8072985571783942,0.8160432448258271,45.336376667022705,14.35955456
39,0.21468320453690515,0.24584312575894432,0.7731822997600108,0.9958887970125353,0.6904628212387497,0.813002207794705,0.8160818702465779,45.88039469718933,14.35955456
40,0.2110718883120933,0.24729942510256897,0.7710119390541369,0.9959385169518961,0.6874823590388169,0.8105979642352542,0.8149554938883394,45.87939643859863,14.35955456
41,0.20540497950404077,0.2581349659610439,0.7614893421933457,0.9954400384748304,0.6634703318814974,0.8092598045194471,0.8117378901790928,40.75072360038757,14.35955456
42,0.21102821353722262,0.24563694121064367,0.7720773753013696,0.9959610539513666,0.6888641332452362,0.8120573597985346,0.8153106328603383,45.190234422683716,14.35955456
43,0.2019398285931832,0.24587387329823263,0.7752555467792459,0.9959476412953557,0.701298494194005,0.8125092548293036,0.8119588913144292,45.624338150024414,14.35955456
44,0.20078505321430998,0.2409810725901578,0.7855479031264245,0.995893381737374,0.7248862720019108,0.8148168341533558,0.8169406032240069,46.0059015750885,14.35955456
45,0.19817820020221374,0.24527930448184143,0.7771648620968467,0.9959982021434887,0.704653915923995,0.8143723800375655,0.8124682903289795,42.48689913749695,14.35955456
46,0.19739458060546503,0.24839893023709994,0.7730652540922165,0.9959096457507159,0.6970557977218885,0.8113281646290341,0.8108117999257268,45.8067262172699,14.35955456
47,0.1951482332236058,0.25005451932146744,0.7704286788766449,0.996011542307364,0.6945858094337825,0.810772945752015,0.8059272814441372,45.10822057723999,14.35955456
48,0.19398915898558255,0.24971683403930148,0.7706050490205353,0.9958169573062176,0.6909914093243109,0.806749388978288,0.8140743487590069,45.52110290527344,14.35955456
49,0.19035805044444026,0.24506102945353533,0.7796131403328062,0.9959566367639078,0.713097328672538,0.814325749874115,0.8114163424517657,41.03463363647461,14.35955456
50,0.18871425107322834,0.24544408273052526,0.7786228893039463,0.995904215284296,0.7096019185878135,0.8153024058084231,0.8109643435156023,46.26509666442871,14.35955456
51,0.18676833128808318,0.24732443488932945,0.7727179709855502,0.9959244003167024,0.6907957075415431,0.8130946062706612,0.8142635991444459,46.23937630653381,14.35955456
52,0.18265818603135445,0.25139813125133514,0.7690935997409863,0.995665883695757,0.6885234651130598,0.8044975480517825,0.8142597860581166,45.979443311691284,14.35955456
53,0.17887268300998854,0.24267021304852254,0.7763714010382557,0.9959736949688679,0.6975093149655575,0.8154376342489913,0.8161672539002186,40.88090491294861,14.35955456
54,0.17755968496203423,0.24672227332720886,0.7737976661002314,0.9958923378506223,0.6934117962782448,0.8131424671894795,0.8148387348329699,45.695279598236084,14.35955456
55,0.17658410266645858,0.24656422637604378,0.7752697707430737,0.9956363681200389,0.7062955879279085,0.8076427643363541,0.8118709599649584,45.52449107170105,14.35955456
56,0.173122312647064,0.2519982006098773,0.7672715723380312,0.9958399131491378,0.6797657985542271,0.8081904391984682,0.8138584792613983,46.5036780834198,14.35955456
57,0.173801707405899,0.24621277282366882,0.7732537300200075,0.9959691005784113,0.695780667904261,0.8126209491008037,0.811359573054958,41.09914422035217,14.35955456
58,0.1688622359589145,0.24255366784495277,0.7804792681121611,0.9960189751676611,0.7103898136599643,0.8163746853132505,0.8146733053632684,46.14116883277893,14.35955456
59,0.1664157129723478,0.24718710176042608,0.776097148992457,0.9959570556073576,0.699020126582803,0.8152366441649359,0.8140346762296315,46.25790023803711,14.35955456
60,0.1656590188173829,0.25093495000053095,0.7707623244003132,0.9960457408750379,0.6858391715465365,0.8128855582830068,0.8135622433713965,45.889137983322144,14.35955456
61,0.1619054021666179,0.24596124243091894,0.7763867171498032,0.9959350598824991,0.7021530085318798,0.8143689294119139,0.812638213505616,45.44548583030701,14.35955456
62,0.16008683490390713,0.24688619012768204,0.7751998962448524,0.9959220725136835,0.6971016475880468,0.8151501384941308,0.8133479026523797,46.102097511291504,14.35955456
63,0.1582755676244159,0.2449122614957191,0.7770343094661429,0.995999547275337,0.6994693728314864,0.8177698898959804,0.8138636656709619,45.61567783355713,14.35955456
64,0.15694581087980722,0.24395291144783432,0.7797702814678887,0.9960272618242212,0.7022552846654041,0.8194112197772877,0.8176443399609746,45.461517095565796,14.35955456
65,0.15596827464429913,0.2462585971162126,0.775274525086085,0.9960012435913086,0.6946438414019507,0.8167306490846582,0.814449084771646,46.27773451805115,14.35955456
66,0.1525876290995527,0.2464376053697354,0.7765027202061705,0.9959435527389114,0.6982320766593959,0.8157536693521448,0.8155224146069707,40.64100766181946,14.35955456
67,0.15189153295815797,0.25013883774344986,0.7747767267597688,0.9959871881716961,0.6968270783891549,0.815388565127914,0.8121145367622375,46.20733666419983,14.35955456
68,0.15170407781025042,0.2458130274270032,0.778329403349408,0.9960299488660451,0.7064046040177345,0.8185493801091168,0.8100342259213731,46.0591938495636,14.35955456
69,0.14881861554710446,0.2449746856818328,0.7792071388648437,0.995968884712941,0.7034923925593093,0.8194698530274469,0.814659171007775,45.97064256668091,14.35955456
70,0.14808512531925697,0.246636203414685,0.7771917621831635,0.9960254704630053,0.6999619240696365,0.8176438164066624,0.8139695460731918,40.65203309059143,14.35955456
71,0.1468338971403805,0.24812883380297068,0.7748198727363939,0.9960481137842745,0.6939191304751344,0.8177245613690969,0.8128159263649503,46.30204892158508,14.35955456
72,0.1455026227175384,0.24698561752164686,0.7780645588362539,0.9960232425380398,0.7017227062905157,0.8186968162253097,0.8137741539929364,46.204996824264526,14.35955456
73,0.1452539976736581,0.2477795566255982,0.7777233260708886,0.9959822119893255,0.701572844305554,0.8170702086912619,0.81452692521585,45.92425584793091,14.35955456
74,0.14419003684275053,0.25074398235694784,0.7735706800007606,0.9959782748608976,0.6941719204187393,0.8150141529134802,0.811525966670062,40.81480813026428,14.35955456
75,0.14218347091731187,0.2496518234948854,0.7768453252879349,0.9960317869444151,0.7005114968161326,0.8172321593439257,0.8127923197037464,45.92196750640869,14.35955456
76,0.1407202726884468,0.24652545194368106,0.7780953075837443,0.996026290429605,0.7021421965312313,0.818712242551752,0.81343148366825,46.060786962509155,14.35955456
77,0.14081428018776146,0.24994586367864866,0.7757391153020902,0.995999402291066,0.6974865324996613,0.816536904992284,0.8131939084143252,45.811325550079346,14.35955456
78,0.13957758343501672,0.24832873851866336,0.7774060939077859,0.9960198789029509,0.6986932162497494,0.8185193957509221,0.815005669722686,41.01205015182495,14.35955456
79,0.13860657506597204,0.24987723617940336,0.7769905973125147,0.9960384030599851,0.6986644147215663,0.8187417549055975,0.8135656223103807,45.935789823532104,14.35955456
80,0.13818497283736597,0.25101114527599233,0.7758061089091473,0.9960112893903578,0.6964259447680937,0.8170966812082239,0.8138957007511242,45.72745633125305,14.35955456
81,0.13700312730931752,0.24836171438565124,0.7768755925668254,0.9960649222941012,0.6984825996128289,0.818579833249788,0.8135643448378589,46.44233298301697,14.35955456
82,0.13649332462935834,0.24780369288212545,0.7774107365592107,0.9960417505857107,0.7002898045891041,0.8192990518905021,0.8126433531980257,40.72177243232727,14.35955456
83,0.13606299419660825,0.2503657840393685,0.7758630589993151,0.9960332367871259,0.696507150458323,0.8178867601059578,0.8131952664336642,45.66254997253418,14.35955456
84,0.1356462002857714,0.24935504673300563,0.7763971245369395,0.9960548700513067,0.6966308466083294,0.8180269663398331,0.8145335606626563,45.92246055603027,14.35955456
85,0.13524243039255207,0.24732608972369013,0.77886089481212,0.9960614233403593,0.7016986572259182,0.8202960942242596,0.8145879329861822,44.945162534713745,14.35955456
86,0.13478114931667978,0.24991258173375516,0.7773933620737479,0.9960578196757549,0.697861975310622,0.8198311167794305,0.8144869941311914,40.95566391944885,14.35955456
87,0.1345392618126966,0.2487434740807559,0.7767035194613912,0.9960501161781518,0.6968580158175649,0.8189840493975459,0.8142684931690628,45.65808343887329,14.35955456
88,0.13360626315949736,0.24928537695794492,0.7767958761872472,0.9960275018537367,0.6972422865596978,0.8185961149834298,0.8145492270186141,45.617905616760254,14.35955456
89,0.13379362296010996,0.2502410170194265,0.7756625463565191,0.9960393760655377,0.6954452552505441,0.818720234406961,0.812822149412052,45.44295382499695,14.35955456
90,0.13314176519476884,0.2489344960934407,0.7759584983861124,0.996052049301766,0.6961685058635634,0.8188134834573075,0.8128935058374662,41.11991620063782,14.35955456
91,0.13299810813387503,0.24893002655055071,0.7766893289244927,0.9960545381984195,0.6963846298891145,0.8192973442979761,0.8143860125863874,45.734421730041504,14.35955456
92,0.13291413671764973,0.2493456533631763,0.7765503176026516,0.9960666073335184,0.69620235284438,0.819397966603975,0.8140506333595997,45.29495096206665,14.35955456
93,0.13256951164756273,0.25094327572229747,0.7765499370860623,0.9960462305996869,0.696673884182363,0.8191971424463633,0.813778784629461,45.84387993812561,14.35955456
94,0.13242697154448643,0.2492360827085134,0.7771068567091279,0.9960692492691247,0.6984263231625428,0.8195603844281789,0.8133338625366623,40.78042244911194,14.35955456
95,0.13214116004874576,0.24980854625637466,0.7763778916350357,0.996046156496615,0.6970188545214163,0.8190351676296543,0.8130796527540362,45.93680739402771,14.35955456
96,0.13205882005796238,0.25050091783742645,0.7766758022947355,0.9960646548786679,0.6965242557831712,0.8197204341759553,0.8137827169250798,45.747480154037476,14.35955456
97,0.13229716377886566,0.24993210990686673,0.7763799166491441,0.9960660209526887,0.6966269799583668,0.8193290088627789,0.8131837611262863,45.83643388748169,14.35955456
98,0.1322854753533328,0.25167460336878494,0.7755354831481839,0.9960504286998028,0.6952306042249138,0.8188337635349583,0.8125420816846796,40.66562223434448,14.35955456
99,0.13194947818143143,0.24868714688597499,0.7774050073312209,0.9960486647245046,0.6991035386517241,0.8195498408497991,0.8135616424921397,45.32257652282715,14.35955456
100,0.1323227714243773,0.2501210083027144,0.7764508508078687,0.9960505656293921,0.6967326527511751,0.8193355428205954,0.8132843568518355,45.6396381855011,14.35955456
