epoch,train_loss,val_loss,mean_dice,dice_bg,dice_necro,dice_edema,dice_enh,mean_prec,prec_bg,prec_necro,prec_edema,prec_enh,mean_sens,sens_bg,sens_necro,sens_edema,sens_enh,time,max_mem_gb
1,0.8881889191028234,0.4566440598384754,0.5447134107082814,0.9932362872201044,0.30623091072649566,0.5949052749453364,0.733004046453012,0.5393355941517396,0.9962548484673371,0.26597330829984434,0.6314394014912683,0.7205940726641062,0.6318771536755668,0.9902617979694057,0.5335348726728478,0.5970329924209697,0.7650635959328832,347.68603897094727,11.989093888
2,0.439151070407919,0.39390664970552597,0.6182595526312923,0.9941767840772062,0.39726642821286173,0.7117250199253494,0.7457872097556656,0.615432378005337,0.995511032439567,0.3901223359075752,0.7160882297399882,0.7400865683684478,0.6757838118922065,0.9928666224350801,0.5232692271269657,0.7349554227816092,0.7691267857680449,258.8771171569824,12.024747008
3,0.4008134602493531,0.34380001151883927,0.669447075743396,0.9949313337738449,0.5036092458947284,0.7513274220195977,0.7534045593158619,0.7159261848475481,0.9954833533312824,0.6740117354972942,0.7208918099467819,0.7528750090985685,0.6821945568060016,0.9943980284639307,0.4667804420397088,0.8087673211419905,0.7710359072363054,258.48155450820923,12.021863424
4,0.3817571087463482,0.37027819414396546,0.6446651951955246,0.9950197596807737,0.4799455770769635,0.7211149447673076,0.7329350637423026,0.7118692910886025,0.9932397813410372,0.5316032751186474,0.7802819585477984,0.823722639599362,0.645103506374735,0.9968256322113244,0.5536346259350712,0.69417294054418,0.6875029526449539,258.66459608078003,12.022649856
5,0.3679267498286995,0.4136590361595154,0.5784204892377863,0.9950854536649343,0.3504325441915441,0.7236941207099605,0.6611348028118545,0.7711247976298804,0.9931036749401608,0.7296219911124255,0.7032301732011743,0.8805222285760416,0.5363297330672845,0.9970933537225466,0.2772654068744364,0.7745344598551054,0.5571893324723115,258.4278962612152,12.023305216
6,0.37449329457170255,0.32917862888929006,0.68943399398982,0.9948213019886533,0.5459023687887836,0.7602259339513006,0.7621736792293755,0.7399728746564538,0.9959706728522842,0.7568698130749367,0.716614618494704,0.7464341923997209,0.703366195262821,0.9936933243596876,0.4779476538501881,0.8362363560779674,0.795914575860307,258.51998472213745,12.024615936
7,0.34722719114978573,0.32599826882014404,0.6898840935649099,0.9951574415773958,0.5390238886749422,0.7424275697888555,0.7882008222309319,0.6697842727104822,0.9961984044796711,0.46139467044456584,0.7717104191715652,0.7762477285153156,0.761048789631139,0.9941351123758264,0.7362106229002411,0.7350779828187581,0.8118577631744178,258.40748357772827,12.02422272
8,0.33746310524843837,0.2949174372731028,0.7362128606250694,0.994953952931069,0.6461367615171381,0.7839890766788173,0.7785127436792528,0.739487492823386,0.9966536051518208,0.7710305645659163,0.7421642501611967,0.7052676637430448,0.7728871578971545,0.9932746967753848,0.5845921617504712,0.8517793271992657,0.8822899847417265,258.5026309490204,12.024812544
9,0.334902148895167,0.27838451314616847,0.7440852698710588,0.9954857117420918,0.6418632055456573,0.7968937609646771,0.7934988431028418,0.7638736935080709,0.9952558778427743,0.7178491728531348,0.7907532920708528,0.7830186156002251,0.7539479310985083,0.9957286651070053,0.6266108308289502,0.8200037012229094,0.8152292612436656,258.41833877563477,12.022060032
10,0.3144015149288886,0.2939993227655823,0.7333956320707825,0.9953025611671241,0.6493809795550286,0.769683217680132,0.7811226989771869,0.7905921165470605,0.9943969185287888,0.7391800598518269,0.8033692965636382,0.8292269932257162,0.7283705460357198,0.9962276059228021,0.6487485333964519,0.773962835202346,0.7624002695083618,259.375568151474,12.022846464
