epoch,train_loss,val_loss,mean_dice,dice_bg,dice_necro,dice_edema,dice_enh,mean_prec,prec_bg,prec_necro,prec_edema,prec_enh,mean_sens,sens_bg,sens_necro,sens_edema,sens_enh,time,max_mem_gb
1,0.8572985527885927,0.6101599037647247,0.44118702124703574,0.9869909544248838,0.22728901844773744,0.40454597529527303,0.6917260699980968,0.4243084424267615,0.9984757304191589,0.14763937923251777,0.4700958676434852,0.6551900804042816,0.6198399963679614,0.9758886533814508,0.7201232765171979,0.384631125508128,0.7547655870785585,256.33236289024353,12.880907776
2,0.43790900898543567,0.3852605122972179,0.6262349597102886,0.994898525444237,0.42706264696411184,0.7378432517116135,0.7137989804551408,0.6891129926384032,0.9953196403142568,0.6004299495268512,0.6976742132289989,0.7692348151593595,0.6343351941186565,0.9944952178645778,0.40562103739058647,0.809854810302322,0.6875297346630612,254.46016454696655,12.913939456
3,0.39998402939857663,0.356178170523128,0.6687073876728883,0.995033099844649,0.5474649087802784,0.7278212800219253,0.7308359742164612,0.7047766357123315,0.9943235371563885,0.5380631326823622,0.7672499603516346,0.8090168141029976,0.6846598431065276,0.9957607823449213,0.6438448042482943,0.7201861489463497,0.6899485761249388,254.17492628097534,12.91387392
4,0.37579708526263367,0.3835029867855278,0.6292102588592349,0.9952146056536082,0.4771286327693913,0.67429862070728,0.7362035231010334,0.6833326783333277,0.9934820758329855,0.38514560994666974,0.834921769999169,0.829930655054144,0.6707503512367472,0.9969680518717379,0.7504539767632613,0.579907443877813,0.6818896330691673,254.0682134628296,12.913742848
5,0.365161237080355,0.3729368109960814,0.6211781994783664,0.9953380597604288,0.40937088520542997,0.7435036446597125,0.7106600685699566,0.7620070468600805,0.9957896003852019,0.7545090492915463,0.6786915933763659,0.8528204979123296,0.6036115840480134,0.994901003064336,0.33322813180652827,0.84816160717526,0.6294450131622521,254.1287922859192,12.913415168
6,0.3570830982077766,0.2927467541114704,0.7351037226281725,0.9950734634657163,0.641754738382391,0.782819515949971,0.7807369135521554,0.7514873423554876,0.9967550973634463,0.7705046671467859,0.7329246933395798,0.751032666580097,0.7581982534076716,0.9934117665161958,0.5848773901124258,0.8647856502919584,0.8249317198186308,254.13691973686218,12.915315712
7,0.3324713829804111,0.30531271245028524,0.7237478565793855,0.9952873732592609,0.6268982536889411,0.7702153494229188,0.7741299666262962,0.7717469377560658,0.9950308525884474,0.714477184656504,0.781339257150083,0.8194243714616105,0.7231714758048723,0.9955594265783155,0.6218114536557648,0.7924931822596369,0.7552097914992152,253.7595465183258,12.914463744
8,0.3257916992077151,0.27956996535932693,0.7510532460234187,0.9951622582770683,0.6792252772563213,0.7822290828099122,0.7917053780040225,0.7605976274421623,0.996075643075479,0.7578578422198424,0.7581132449008323,0.7658217952058122,0.7706546989512874,0.9942669465735152,0.6484021478005357,0.831760561949498,0.8318013871038282,254.4175775051117,12.913021952
9,0.3157452409331863,0.28295660663295435,0.7409848592974044,0.995484065365147,0.649276876167671,0.7876560204737896,0.7860216812507527,0.8055636529718434,0.9946796765198579,0.8204965442419052,0.8014016207810994,0.7947927938925253,0.7274610536458256,0.9963046779503694,0.5833588002904041,0.8015962081986505,0.7974281524484222,253.73618531227112,12.9125632
10,0.3106139078736305,0.28038582246045807,0.74044412361072,0.9955437263926944,0.651384870345528,0.7816744172895277,0.788273083197104,0.7675781961496887,0.9954909923914317,0.686812139040715,0.7885815291791349,0.8273409202292159,0.7515132260752154,0.9956096732938612,0.6872017520505029,0.7989410862729356,0.7683968399022076,253.65441966056824,12.914463744
