epoch,train_loss,val_loss,mean_dice,dice_bg,dice_necro,dice_edema,dice_enh,mean_prec,prec_bg,prec_necro,prec_edema,prec_enh,mean_sens,sens_bg,sens_necro,sens_edema,sens_enh,time,max_mem_gb
41,0.20017370863540754,0.25206624615836787,0.767076409212104,0.9959108942263836,0.6855989255615182,0.8034249012534683,0.812205400821325,0.7926596765582626,0.9954921844843272,0.7235847743781837,0.8190486568051416,0.8353455984914625,0.7734537563613944,0.9963413235303518,0.7135645815649548,0.8046196844126727,0.8021770031065554,103.37715911865234,17.595372544
42,0.19953753290748275,0.24393225280014244,0.779142071467799,0.9959349761138091,0.7075350846390467,0.8187551369538179,0.8111359928105328,0.8152895215395334,0.995577871799469,0.8186802348575076,0.8176545532974037,0.8095337764636891,0.7729736314163551,0.996303379535675,0.6557093762062691,0.8356231112737913,0.827588406769005,103.70931124687195,17.596355584
43,0.19891879234362292,0.24408517657099543,0.7782944481115083,0.9960013531349801,0.7115824641408147,0.8127364612914421,0.8105644189022683,0.8134362443878844,0.9951969659006273,0.7717223783602586,0.8287939614540821,0.8397923933493124,0.7707797871516632,0.996819523540703,0.7010318201941412,0.8123360388987774,0.7989715023620708,103.1354546546936,17.594586112
44,0.1939558208844549,0.24253114715621277,0.7834145579789137,0.9959310035447817,0.7198210012268376,0.8169932880917111,0.8134293846181921,0.8150783557075637,0.9960534234304685,0.8284831578667099,0.8024393690598978,0.8143125401960837,0.7810070807332391,0.9958205722473763,0.6676291855605873,0.8486454148550291,0.826746641784101,103.04788827896118,17.5951104
45,0.18737501286070896,0.24228863418102264,0.7810496277100331,0.9958401467349078,0.7134315266802504,0.8159841121854009,0.813733244264448,0.8040118685982249,0.9964852719693571,0.796006557506484,0.7875075453036541,0.8285215029845366,0.7865554931330251,0.9952071454073932,0.6840438405806953,0.8627498600934003,0.8128727787249798,103.17991375923157,17.594651648
46,0.18630748823587154,0.24148809386266246,0.7815273598104984,0.9959732696816728,0.7116509122220246,0.8184744071316075,0.8144567600778632,0.8050366198425895,0.9960883388648162,0.7947735991832372,0.8107988463865744,0.8095374139579566,0.7865371527905399,0.9958687907940632,0.6834580579118149,0.841203828115721,0.8349495723440841,103.13587832450867,17.594323968
47,0.1838814533139403,0.25327324263147405,0.7720734867023992,0.9959312226321246,0.6930098221511454,0.8104923915218663,0.812718246434186,0.7972345297132527,0.995967863379298,0.7752822915444503,0.8097511779617619,0.8066701196335457,0.7771306795714138,0.9959057762816146,0.6671408408799687,0.8272798383558119,0.8369713594784608,103.04324221611023,17.594389504
48,0.1806792207817371,0.24789856978364894,0.7752813111554394,0.9959680470260414,0.6992050079075066,0.8144508503578805,0.8121880752009314,0.8021647867050256,0.9955965570501379,0.7597945529866863,0.8250184413549062,0.8216813657734845,0.7779888189187995,0.9963519959836393,0.6912239075109765,0.8213608152157551,0.8213817340296667,102.74415898323059,17.595700224
49,0.1771950845833163,0.24403701561528282,0.7805685544604654,0.9960223468574317,0.7066713776942846,0.8188585880640391,0.8161756976230724,0.8004111109284668,0.9960038516972516,0.7924878230771503,0.820200969238539,0.7885445404697109,0.7902799983013858,0.9960518141050596,0.6772398920478048,0.8326607153222367,0.8609393875341158,102.96104693412781,17.595372544
50,0.1776286235985321,0.25044371771651347,0.7771980024807088,0.9959894289841523,0.706686444580555,0.8166728019714355,0.8082347608901359,0.812623982493942,0.995704752367896,0.8156452025916126,0.8151053746004362,0.8071213702897768,0.7719453597390974,0.996285743004567,0.6535644869546633,0.8351831726125769,0.8270884196500521,103.1655695438385,17.594586112
51,0.17335662323780157,0.2469795785240225,0.7784631158988754,0.9960086893390965,0.7082490375315821,0.8139529357085357,0.8131873744565088,0.8114596888557211,0.9954402430637462,0.8135802492096618,0.8330893154079849,0.7877095019495165,0.777156229424584,0.9965894335025066,0.6610461648654293,0.8117581815332979,0.8586643418750247,102.81804990768433,17.596879872
52,0.1693066376689318,0.24243455319791227,0.7810785206588539,0.9960528016090393,0.7076027941059422,0.8227414891526506,0.812891278717969,0.8106081613280751,0.9959295537020709,0.8263129966484534,0.8202576162041845,0.7852538711315876,0.7831610726477863,0.9961873212376157,0.6498897029338656,0.8403846025466919,0.8592089124628015,103.4771659374237,17.594323968
53,0.1690513505977956,0.2425474431869146,0.784036701192727,0.9960041819392024,0.7170035971983059,0.8176777588354575,0.8174287475444175,0.8044137479485692,0.9959532328554102,0.7937684300783518,0.8154171423332112,0.8040556714341447,0.7897222731430252,0.9960659130199535,0.6892980568715044,0.8340686044177493,0.8458001581398217,103.29092836380005,17.59576576
54,0.1681530296148078,0.24891381126803322,0.7764419245424571,0.9960271587242951,0.7000007945540789,0.8165330677419096,0.812791911331383,0.8053336864387667,0.9954714646210542,0.7764615122530911,0.8293024583442791,0.8102370887189299,0.7751864388517968,0.9965951442718506,0.6734679672565009,0.8193570939270226,0.832734255371867,103.35767769813538,17.593996288
55,0.16516246694467357,0.2523718955549034,0.7748472077755241,0.9960513421007104,0.6991033205712164,0.8163863935986081,0.8090519091567477,0.8174226771335343,0.9946960984049616,0.8141476773732418,0.8611163408369631,0.7770040131903984,0.7668283618986607,0.9974210407282855,0.6476125128164485,0.7900462794948269,0.8628262933847066,102.78720998764038,17.59642112
56,0.16566984111292138,0.24673808708384232,0.7823967916202975,0.9959990575506881,0.7154264131913314,0.8182215126785072,0.8135424489910538,0.81349193043,0.9954806566238403,0.7926973897863079,0.8281372028428156,0.8196411986608763,0.7779157463763212,0.9965299094045484,0.6840619907991307,0.8246931304802766,0.8249921178495562,102.89566278457642,17.594651648
57,0.16221258603036404,0.24563357717282064,0.7790973263683619,0.9959878019384436,0.707224087739313,0.8187185300363077,0.8113493613294653,0.8089117042653196,0.9959316559740015,0.8105392899062183,0.8134113171616116,0.8027845057281288,0.7794574643107685,0.9960553259462923,0.6603202325468128,0.8400764980831662,0.8379756623023266,103.432537317276,17.594389504
58,0.1579337453318609,0.24784928882444227,0.7794275657684954,0.9960452334300892,0.7093798898764558,0.8167768201312503,0.8121259872977798,0.8104927061914324,0.9955051170813071,0.7942376015959559,0.8273515999317169,0.8098889170466242,0.7756209974219134,0.9965969791283479,0.6753501801474674,0.820340451356527,0.8311723607617456,102.95089888572693,17.593996288
59,0.15746979531202768,0.24730973791431737,0.7797733574837178,0.9960243009232186,0.7089413791089445,0.8177794475813169,0.8125992457608919,0.8089198815124529,0.9955773482451568,0.7845180328633334,0.8278654974860113,0.8143761141880138,0.7778450180818369,0.9964831052599726,0.6800758186224345,0.8239623477330079,0.8294968878900683,103.24953937530518,17.594586112
60,0.15472852519235095,0.2472358656090659,0.7798704466706998,0.9960639347901216,0.7056609438480558,0.8189129475000743,0.8150374486639693,0.8078198520181417,0.9954762394363815,0.7839196586125606,0.835241810695545,0.804298086746319,0.779481835931808,0.99666310001064,0.6776206982699601,0.8177383751482576,0.8430864343772063,102.96284341812134,17.597469696
61,0.15352364642092506,0.24725314894238035,0.7791353203691878,0.9960352713997299,0.7073595435232729,0.8175697262222702,0.8124766913620202,0.8037645431520702,0.9958761608278429,0.7672999996591259,0.8150942043678181,0.8288994254292669,0.7806543660190729,0.9962055054870812,0.6930869408958668,0.8348362010878485,0.8140399560735032,103.39921164512634,17.59445504
62,0.15102568147955714,0.24532003378545916,0.781762923609029,0.9960168277895128,0.7119551675545203,0.8194978962073455,0.8138357070652215,0.8071021605450829,0.9956954314902022,0.776265025541589,0.8236743566152211,0.8213670994784381,0.7826011613145605,0.996349927541372,0.6932152348595697,0.8309431945955431,0.8236450544885687,103.55340909957886,17.596355584
63,0.15201609279658343,0.24764105758151492,0.7794997419591422,0.9960739983094705,0.7073665966053266,0.8183570906922624,0.8127755385798376,0.8069605808537285,0.9956681986112852,0.7802294758526055,0.823366865918443,0.8172854007901372,0.7782518952950701,0.9964906202780234,0.6832178261231732,0.8273432899165798,0.8241945698454574,102.76258397102356,17.594979328
64,0.15013675877472032,0.24477475478842453,0.7792575150593981,0.996052394042144,0.7043537644518388,0.8198402620650627,0.8135785186612928,0.8055494069247633,0.9956211399387669,0.7746789411113069,0.8272642767107165,0.8147050029522663,0.7805524722815633,0.9964955352448128,0.6849555814185658,0.8271834785873825,0.8295183568387419,103.41096830368042,17.5951104
65,0.14720344304333668,0.24828843893231572,0.7757062291105589,0.995956138984577,0.6964399248764321,0.8165112604966035,0.8141675019586408,0.7906479278394768,0.9962604319727099,0.7572663953980884,0.8061985268786147,0.8084788612417273,0.7896849608367628,0.9956630130071897,0.6895275941571674,0.8422506596591022,0.8372766286940188,103.17178177833557,17.595503616
66,0.14591185572380955,0.24732090935513779,0.7814797502648724,0.9961008316761738,0.7097559792769922,0.8213962735356511,0.8132869979819736,0.8192462760048943,0.9954431330835497,0.8263286827383814,0.8332661350031156,0.7981440102731859,0.7739252871959597,0.9967706171241967,0.6506925272579128,0.824153450695244,0.8469298836347219,104.00640940666199,17.594389504
67,0.14496170540617123,0.2460484182512438,0.7815468895274241,0.9959895030872242,0.7097501629913175,0.8198544721345644,0.81503603345639,0.799814282908096,0.9961520948925534,0.7895619728275247,0.8098955234965762,0.7999853524001869,0.7886659260671417,0.9958378769255973,0.6740245664039174,0.8448717690802909,0.8471014427172171,103.16979575157166,17.594323968
68,0.1431571452349827,0.24585855570999351,0.7814336532542298,0.9960771090275532,0.7079573662297146,0.8216308693628054,0.8147127241701693,0.8073186889156565,0.9956741542429537,0.7871855388622027,0.830170377686217,0.8046001501985498,0.7832586797843645,0.9964911744401261,0.6801156016016329,0.8276689745284416,0.8419914632230192,103.19464135169983,17.595044864
69,0.14252397611837936,0.24821911550856926,0.7780033200979233,0.9959932130736273,0.7034932950863967,0.8168824814461373,0.8136341837612359,0.7910462306426451,0.9961461279843304,0.7423687448372712,0.8076185471302754,0.823151399960389,0.7896827229105674,0.9958512976362899,0.7064687788889215,0.840990121300156,0.8215892685426248,102.8853211402893,17.596290048
70,0.14083813314602986,0.24918077845831174,0.7788863349202518,0.9960722746075811,0.7040761679008201,0.8176124079807384,0.8149704288791966,0.8044230281501203,0.9954461213704702,0.7612369443113739,0.8361914898898151,0.8158406502491719,0.7802086741671905,0.9967101699597126,0.6948551505401328,0.8146933220528267,0.8310775499086123,102.98778796195984,17.594520576
71,0.13929911491435928,0.24786832284282995,0.7802953522081847,0.9960713757051004,0.7073076474102767,0.8197232114302145,0.813855197784063,0.8022153887662801,0.9958882235191964,0.7748058575230676,0.8210253288617005,0.8108149799140724,0.7843979289000099,0.9962653018332817,0.6858517964546745,0.8333393496436041,0.834002640601751,104.00092554092407,17.5951104
72,0.13888751559362217,0.24968691532676285,0.7791936221691939,0.9960601748646917,0.705835983962626,0.8178779917794305,0.8138668907655252,0.8033702793690537,0.9954586641208546,0.7589606292344429,0.83415169168163,0.8169985171910878,0.7797709657131014,0.996673360064223,0.694764210364303,0.8165255285598136,0.8280231582151877,103.56312537193298,17.5951104
73,0.13850109218745618,0.24894234296437856,0.7786742830061697,0.9959870592967884,0.7034978906850557,0.8182983978374584,0.8142265604959952,0.8002604714653514,0.9960028931901261,0.7757995189041704,0.8111805891668474,0.8138013063250361,0.7838445718626718,0.9959822989798881,0.6803572417513745,0.8401480929271595,0.8310283809094816,103.00422620773315,17.59543808
74,0.136625263865131,0.250212227976,0.7772983199841267,0.9960060216285087,0.7035186000772424,0.816634298981847,0.8117420608932907,0.7990766845576398,0.9958810339102874,0.7570465331947481,0.814278445533804,0.8259050749443673,0.7815125941022023,0.9961420152638409,0.6951524339414932,0.8337309827675691,0.8156543655975445,103.41581916809082,17.595044864
75,0.13618759750514417,0.24821200362733892,0.779641367696427,0.9960122849490192,0.7068230336582338,0.8183491407213984,0.8137519287096487,0.7975488976315335,0.9959926041396888,0.7578266214680027,0.8123826674512915,0.8224374039753063,0.786038675420993,0.9960427686974809,0.6978595961590071,0.8386949848484349,0.8215614452555373,103.45712733268738,17.595241472
76,0.1361147022831279,0.25001417785077484,0.7764711994845587,0.9960311763995403,0.6965964734554291,0.8176743517050872,0.8151427732931601,0.7965165451840238,0.9957455541636493,0.754876131141508,0.825306437305502,0.8093670671050613,0.78382054840525,0.9963282491709735,0.6885929682568924,0.82474748186163,0.8381211950972274,103.12759184837341,17.59609344
77,0.13532274999227878,0.24835507773064278,0.7808459720633051,0.9960176090936403,0.7104279519738378,0.8189951487489648,0.8131148154671127,0.8062748170650756,0.9957614798803587,0.7706970169737533,0.8189250561031135,0.8292023781183604,0.7805002988861488,0.9962852532799179,0.6941952099268501,0.8337527900128752,0.8135528967187211,103.05085158348083,17.595372544
78,0.13378582791601484,0.24984391678023982,0.7789942849058288,0.9960394243936281,0.7048443737062248,0.8172522960482417,0.8148861849630201,0.8024816899686247,0.9956878407581432,0.7703729731005591,0.8236630856990814,0.8134090111062333,0.78122124831016,0.9964023844615834,0.6860312812433049,0.8247524145487193,0.8328800491384558,103.95403099060059,17.596355584
79,0.13308532412692503,0.2516925036907196,0.7778454114187946,0.9960390812641865,0.7011317063022304,0.8174562099817637,0.8149483179723894,0.7997721245696953,0.9957227545815546,0.7606588328206861,0.8243872023917533,0.8142703384966463,0.7820182146655547,0.9963669003667058,0.6889266369713319,0.8246314042323345,0.8324966027929976,102.72884440422058,17.594586112
80,0.13281056088571613,0.24995510159312068,0.7775328728529783,0.9960301180143614,0.6995989841383856,0.8172617264696069,0.8157379079509426,0.7982236826205039,0.9957946957768621,0.7611083348055143,0.8212218010747755,0.8123409119812218,0.7834611876053854,0.9962769327936946,0.687169447943971,0.8277509244712623,0.8354631904009227,103.15332293510437,17.5951104
81,0.13193546834628325,0.2502982680862014,0.7773323741045085,0.9960437996967418,0.7005864325407389,0.8171783121856483,0.814232377587138,0.7997273057699203,0.9956518443855079,0.7567805547166515,0.8251417432282422,0.8172596193648674,0.7812165837432886,0.9964471620482367,0.6922963992566675,0.8233058951996468,0.8280474567735517,103.2095274925232,17.594651648
82,0.13199540987812183,0.24956933268018672,0.7786096488838797,0.9960507992151622,0.7030515723131798,0.8186144828796387,0.8141628914588207,0.7988421373270654,0.9957191058107324,0.7610020432117823,0.8257984140434781,0.8097259547259357,0.7833835172156492,0.9963935114241935,0.6892014390512092,0.8254727415136389,0.8354763710820997,103.6574113368988,17.594323968
