epoch,train_loss,val_loss,mean_dice,dice_bg,dice_ncr,dice_ed,dice_et,time,mem_gb
40,0.2061837496789726,0.2636511748706972,0.7549518775191356,0.9958209314861813,0.6691434142244717,0.7943727237147253,0.8013394946182096,41.13095545768738,6.996311552
41,0.20501743015405294,0.259247101239256,0.7588884255236334,0.9956999614432052,0.6718298806934744,0.8018855726396715,0.8029498232377542,42.017937898635864,6.996311552
42,0.20388539195866198,0.2534525623998126,0.7623979560695253,0.9958738571888691,0.6823075264692307,0.8027655385635994,0.8021208031757457,40.598859548568726,6.996311552
43,0.1999018673558493,0.2500975369601636,0.7750462586278314,0.9958670896452826,0.7073275551602647,0.8086942385982823,0.8091169821249472,37.13452339172363,6.996311552
44,0.19881722104509134,0.25124648152976425,0.7700046441844991,0.9958547144322782,0.6944594483923268,0.8033829605257189,0.8121715236354519,41.82793831825256,6.996311552
45,0.1960841077002319,0.24929276592022664,0.7735165324028547,0.9958928581830617,0.7010317505211443,0.8113198006475294,0.8081980460398906,41.337528467178345,6.996311552
46,0.19412112548141866,0.24639307022900195,0.7754962126145492,0.9959578691302119,0.702100708275228,0.811034432939581,0.8133534966288386,41.58306121826172,6.996311552
47,0.19057537496996088,0.2643377184867859,0.7577034041017026,0.9958601416768255,0.6802186170542562,0.7979955939022271,0.7948960013486244,37.04726243019104,6.996311552
48,0.18760006144844196,0.25627974803383285,0.7678081348941133,0.9956960146491592,0.6976054922954457,0.7990904982025558,0.8067284141843384,41.5702645778656,6.996311552
49,0.1859720009756652,0.24988494652348595,0.7748097248442538,0.9959485095900458,0.7080190342825812,0.8106497542278187,0.8057603860223616,41.69621515274048,6.996311552
50,0.18239353863975485,0.24802372222011154,0.7730488904693106,0.9958661923537383,0.7004873925769651,0.8106867590466061,0.8079725197843604,42.36712622642517,6.996311552
51,0.181611948017333,0.2442190264527862,0.7778050821643693,0.9959534519427532,0.7050769506274043,0.8121010258391097,0.8162372700265936,37.28086709976196,6.996311552
52,0.18319567235035672,0.25084191681565465,0.769665559938362,0.9957261601009885,0.6941091345774161,0.8047378192076812,0.8101497260299889,40.505677938461304,6.996311552
53,0.17660439442339781,0.25645537231419535,0.7682262018725678,0.9958925408286017,0.6960262116548177,0.804461830371135,0.8041905635917509,40.45616793632507,6.996311552
54,0.17256707453949227,0.25713750317290024,0.7686648018456794,0.9958414113199389,0.6959775722510105,0.8058842533343548,0.804132579951673,41.17730450630188,6.996311552
55,0.17080754615567825,0.256972848966315,0.7638519745957745,0.9956160397142977,0.6856180417376596,0.7998263078766901,0.8061115741729736,37.178287982940674,6.996311552
56,0.16955737709193616,0.25315610883203715,0.7679872561145474,0.9959562549719939,0.6872401946299785,0.8075043687949309,0.8092172049187325,41.180540323257446,6.996311552
57,0.16889445795803457,0.2574607391615172,0.7674585339185352,0.9958090105572263,0.6933828447316144,0.8044849795264166,0.8045077774975751,42.159576177597046,6.996311552
58,0.16755050481171221,0.2557368113382443,0.7711898072345837,0.9958992874300158,0.7029198367853422,0.8074418628537977,0.8032077220646111,42.42104196548462,6.996311552
59,0.1630386554862599,0.25671054422855377,0.7676446848624462,0.995924799828916,0.6893596335037334,0.8081786922506384,0.8053957288329666,35.423696756362915,6.996311552
60,0.16130347892239288,0.253113464729206,0.7723047090274794,0.9959080911971427,0.7009243276473638,0.8078484921842009,0.8081413072508734,41.830737352371216,6.996311552
61,0.15831533177579576,0.24957105316020348,0.7748161195903212,0.995878461244944,0.7039732204095738,0.8094815192995845,0.8109936190618051,40.808008670806885,6.996311552
62,0.15683030369817405,0.25396662104774165,0.7715922792752584,0.9958980808386931,0.6978445987443667,0.8068190813064575,0.810113157774951,42.21554970741272,6.996311552
63,0.15503176654110085,0.25432439953894226,0.7729650013618642,0.9958785981745333,0.7082469270036027,0.8062942696584238,0.8043538074235659,36.810604095458984,6.996311552
64,0.15398650732193445,0.2505699649855897,0.7731719282833306,0.9959393836356498,0.6964497252090557,0.8114645191141077,0.8116015405268282,40.73709034919739,6.996311552
65,0.15401884684389508,0.2514109273214598,0.7701899468361795,0.9959629854640445,0.6918236105828672,0.8077536998568354,0.8109925300688356,41.092416286468506,6.996311552
66,0.15071894560714025,0.2512782892665347,0.7752327949882628,0.9958465872584162,0.7053498146501748,0.80874566129736,0.8116029090172535,40.09828519821167,6.996311552
67,0.1487059470618496,0.2559990395565291,0.7723472993653099,0.9958298190219982,0.702213993749103,0.8061257552456211,0.8087021491012057,37.56840658187866,6.996311552
68,0.14818584224259532,0.2554169828827317,0.7742253780901969,0.995913798744614,0.7078030842381555,0.8097992893811818,0.8050737606512534,40.866759300231934,6.996311552
69,0.14638208275711215,0.250689185954429,0.7753085659162418,0.995854293977892,0.7048008373460254,0.8098855453568536,0.8112393150458465,41.56570863723755,6.996311552
70,0.14528593521665883,0.2543284313098804,0.7721384075042365,0.9959041862874418,0.6984741901223724,0.8083064894418459,0.8096345429484909,42.14889693260193,6.996311552
71,0.14533151930349097,0.2560365075195158,0.7717486159490035,0.9959247901632979,0.6994617762597831,0.8072563909195565,0.808527680667671,36.32537031173706,6.996311552
72,0.14395428484154715,0.25316089029247696,0.7727757011716431,0.9959657143902134,0.6988866405712592,0.8085975518097749,0.8108429111338951,40.4795355796814,6.996311552
73,0.14271928858314012,0.25723943839202057,0.7732982357611528,0.9958137483210177,0.702331151108484,0.8068795639115411,0.8106839922634331,41.016204595565796,6.996311552
74,0.14141254167299014,0.25974618945572825,0.7684846755352105,0.9958373130978765,0.6945738772282729,0.8035402813473264,0.8073398680300325,40.94635033607483,6.996311552
75,0.14027819467859493,0.26624217750252904,0.7658089772538021,0.9958328491932636,0.6940354261849377,0.7984550152276013,0.8049364903488675,36.828394174575806,6.996311552
76,0.1397603946561749,0.2520735912226342,0.7747990036601419,0.9959121362583058,0.7018254516092507,0.8117426037788391,0.8108289555923359,41.30354833602905,6.996311552
77,0.13883933890610933,0.25749890264627096,0.7723419685084542,0.99581809784915,0.699767007215603,0.8072848013929419,0.8099740969168173,36.39362978935242,6.996311552
78,0.13774703480806705,0.25804890490866994,0.7711021451799719,0.9958843282751135,0.6951784451265592,0.8075889413421219,0.8105390490712346,41.55865526199341,6.996311552
79,0.13680540538720182,0.26252331967289383,0.769554613275571,0.9959014879690634,0.6959144879837293,0.8074810376038423,0.8052683142391411,37.41561317443848,6.996311552
80,0.13691718881396023,0.25989301301337575,0.7720212153754792,0.9959075450897217,0.6959340898571788,0.8096179527205389,0.8105116035487201,41.69093203544617,6.996311552
81,0.13615115528070443,0.25874652854494146,0.7706271604643211,0.995899680498484,0.6983905535291981,0.805861547186568,0.8076293806771975,42.21270251274109,6.996311552
82,0.13524243504916494,0.2592143746646675,0.7703654978189384,0.9958755051767504,0.6971267437612688,0.8070715891348349,0.8068981605607111,42.61656069755554,6.996311552
83,0.1348068768762656,0.2602634470205049,0.7713274908763869,0.995903846379873,0.7005126085635778,0.8061309746793799,0.8073388893862028,36.237621545791626,6.996311552
84,0.13410473479008353,0.2587211583111737,0.7715739171515713,0.9959010481834412,0.6995198521259669,0.8065147995948792,0.8086870997338682,42.46686601638794,6.996311552
85,0.13399827988767946,0.25859271916183263,0.7725257756742271,0.9959136038213163,0.7016859735186035,0.8079749426326236,0.8079164108714542,42.497191190719604,6.996311552
86,0.13335930208700733,0.2615765425804499,0.7716395731444831,0.9959013478176014,0.7003655296725195,0.8070123791694641,0.8075408105914658,42.21179246902466,6.996311552
87,0.13296296427378784,0.2580614214813387,0.7716930629433811,0.9959043135514131,0.6982097964029055,0.8078508360965831,0.8090185563306551,37.422600984573364,6.996311552
88,0.13274972203716234,0.2625543245592633,0.7697589585372994,0.9958694351686014,0.6992954869528074,0.804369022717347,0.8056123659417436,41.14425826072693,6.996311552
89,0.13247182706018557,0.26033112608097697,0.7703429056448979,0.9958818957612321,0.6970195693744196,0.8070396732639622,0.806969474296312,41.612088680267334,6.996311552
90,0.13218692735441634,0.25864953205392166,0.7709051014872284,0.9959027235572403,0.6985216112555684,0.8072841570184037,0.8069095361877132,42.43641233444214,6.996311552
91,0.1319063672342816,0.2599616836051683,0.7704846436107481,0.9958995548454491,0.6977034303787593,0.8064572811126709,0.8072932193408141,35.81547498703003,6.996311552
92,0.13145540068177758,0.2596709832951829,0.7716015055104419,0.995903100516345,0.6992220963175232,0.8072415187552169,0.8083409014585856,42.31108832359314,6.996311552
93,0.13171422081319867,0.2604654254140081,0.7722636165919604,0.9959107089687038,0.7001999826044649,0.8084684690913638,0.8081223980800526,41.10520553588867,6.996311552
94,0.1313290329952095,0.26063948748884974,0.7713625280706733,0.9959077529005103,0.7000078220625181,0.8071675832207138,0.8069121789287876,42.47236752510071,6.996311552
95,0.1312276449155163,0.25979849575339137,0.7718907433587151,0.9958895090464,0.6996159714621466,0.8078995443679191,0.8081567142460797,35.63437533378601,6.996311552
96,0.1310191161527827,0.26102867964151744,0.7716796927086942,0.9959199605761347,0.6991772055625916,0.8080062592351759,0.8078556133283151,42.17900252342224,6.996311552
97,0.13132200531057409,0.2615048832990028,0.769711545056051,0.9958904981613159,0.6958865656240566,0.8062576635463817,0.8069904059977144,40.925293922424316,6.996311552
98,0.13121768796967492,0.26141113284471873,0.7717809030064592,0.9958962298728324,0.7001820738251144,0.807420827247001,0.807739807947262,41.25606036186218,6.996311552
99,0.1308473037253763,0.2615597823987136,0.7708982713856138,0.9958944900615795,0.7001915223695137,0.8062493623913946,0.8062539293959334,36.478081703186035,6.996311552
100,0.1311787154173126,0.2609423507709761,0.7708958908244297,0.9959016764486158,0.6982192300461434,0.8077264911419636,0.8067419512851818,39.94235301017761,6.996311552
